geo_name,geo_id,pop_2016,adult_obesity_2017,poverty_rate_2016,high_school_graduation_2017,unemployment_2017,violent_crime_2017,age,median_property_value_2016
"Collingsworth County, TX",05000US48087,13506,0.28,0.196754563894523,1,0.036,10.73,37.2,79400
"Colorado County, TX",05000US48089,4142,0.285,0.139840266549072,0.926,0.04,215.24,37.2,100800
"Comal County, TX",05000US48091,38878,0.267,0.092345474209786,0.925,0.037,272.75,37.2,134000
"Comanche County, TX",05000US48093,75710,0.283,0.213288033220083,0.977,0.043,204.89,37.2,103400
"Concho County, TX",05000US48095,1560,0.275,0.106313497822932,0.971,0.033,81.93,37.2,42600
"Cooke County, TX",05000US48097,4823,0.292,0.150486202365309,0.97,0.037,,37.2,77800
"Coryell County, TX",05000US48099,3836,0.303,0.141481348928763,0.933,0.048,171.07,37.2,76600
"Cottle County, TX",05000US48101,5987,0.274,0.250484183344093,0.909,0.071,201.93,37.2,56100
"Crane County, TX",05000US48103,2259,0.293,0.117220801364024,0.946,0.058,149.9,37.2,60100
"Crockett County, TX",05000US48105,7052,0.279,0.226751931787903,0.978,0.059,181.35,37.2,79000
"Crosby County, TX",05000US48107,2513054,0.278,0.199593013396642,0.921,0.044,110.32,37.2,138600
"Culberson County, TX",05000US48109,13317,0.276,0.237989323843416,1,0.044,57.57,37.2,62200
"Dallam County, TX",05000US48111,19039,0.315,0.161539562169123,0.915,0.022,507.95,37.2,87400
"Dallas County, TX",05000US48113,5226,0.276,0.185747207013388,0.837,0.043,443.43,37.2,71200
"Dawson County, TX",05000US48115,754650,0.299,0.162784611358283,0.938,0.046,308.51,37.2,212200
"Deaf Smith County, TX",05000US48117,20660,0.294,0.171818568090079,0.886,0.032,261.3,37.2,104300
"Delta County, TX",05000US48119,2237,0.28,0.215408499902969,0.955,0.046,68.97,37.2,50700
"Denton County, TX",05000US48121,10842,0.221,0.087181500731314,0.94,0.036,171,37.2,61300
"DeWitt County, TX",05000US48123,3506,0.306,0.161569962240068,0.934,0.04,551.48,37.2,66400
"Dickens County, TX",05000US48125,11510,0.266,0.18952981095492,0.92,0.047,100.03,37.3,48400
"Dimmit County, TX",05000US48127,18252,0.299,0.233125407317754,0.852,0.047,348.57,37.3,58800
"Donley County, TX",05000US48129,153177,0.276,0.150078003120125,0.943,0.043,314.73,37.3,112300
"Duval County, TX",05000US48131,2028,0.278,0.245232856618995,0.845,0.082,720.53,37.3,73100
"Eastland County, TX",05000US48133,160225,0.282,0.175911525833765,0.921,0.048,194.35,37.3,150300
"Ector County, TX",05000US48135,833592,0.316,0.124425154065337,0.778,0.046,847.55,37.3,114700
"Edwards County, TX",05000US48137,40641,0.271,0.07741935483871,0.974,0.047,119.95,37.3,127100
"Ellis County, TX",05000US48139,17265,0.298,0.110438451660246,0.922,0.04,128.87,37.3,65200
"El Paso County, TX",05000US48141,33757,0.284,0.224698854057224,0.842,0.052,364.37,37.3,94500
"Erath County, TX",05000US48143,24909,0.282,0.245148637489678,0.554,0.039,139.24,37.3,154700
"Falls County, TX",05000US48145,3847,0.298,0.243280005181683,0.912,0.043,167.15,37.3,62700
"Fannin County, TX",05000US48147,6088,0.284,0.164912964406339,0.944,0.042,161.77,37.3,57900
"Fayette County, TX",05000US48149,1320,0.271,0.107610474631751,0.923,0.034,165.27,37.3,48600
"Fisher County, TX",05000US48151,683756,0.267,0.197738627399422,0.923,0.039,291.55,37.3,217600
"Floyd County, TX",05000US48153,10571,0.268,0.220235138267925,0.922,0.056,392.16,37.3,116600
"Foard County, TX",05000US48155,19585,0.263,0.069314641744548,1,0.043,127.03,37.3,82500
"Fort Bend County, TX",05000US48157,18542,0.239,0.081879287665092,0.932,0.043,261.54,37.3,71900
"Franklin County, TX",05000US48159,19485,0.269,0.168260952745361,0.981,0.05,155.47,37.3,102400
"Freestone County, TX",05000US48161,314485,0.285,0.166406772109601,0.976,0.054,189.12,37.3,161100
"Frio County, TX",05000US48163,6614,0.275,0.213039309683605,0.854,0.038,179.56,37.3,83300
"Gaines County, TX",05000US48165,25732,0.306,0.107248023970657,0.948,0.032,100.95,37.3,254500
"Galveston County, TX",05000US48167,1253,0.276,0.136270019166423,0.919,0.05,261.1,37.3,191500
"Garza County, TX",05000US48169,7463,0.275,0.134366925064599,0.827,0.037,41.21,37.3,124700
"Gillespie County, TX",05000US48171,20370,0.268,0.107630934512995,0.975,0.029,62.74,37.3,98800
"Glasscock County, TX",05000US48173,23028,0.268,0.05267358339984,1,0.029,26.24,37.3,73700
"Goliad County, TX",05000US48175,124231,0.292,0.169132618433555,0.99,0.044,152.06,37.3,110000
"Gonzales County, TX",05000US48177,123283,0.295,0.172374086312206,0.886,0.037,626.31,37.3,125700
"Gray County, TX",05000US48179,27140,0.284,0.157344950346637,0.946,0.057,598.23,37.3,105800
"Grayson County, TX",05000US48181,147313,0.289,0.155633971193246,0.946,0.04,263.71,37.3,169200
"Gregg County, TX",05000US48183,35007,0.353,0.182414214660124,0.926,0.05,470.27,37.3,77700
"Grimes County, TX",05000US48185,3162,0.291,0.20254707464694,0.895,0.054,415.42,37.3,47800
"Guadalupe County, TX",05000US48187,8232,0.309,0.104581913318875,0.947,0.036,188.37,37.3,102300
"Hale County, TX",05000US48189,5552,0.306,0.207072413899044,0.907,0.064,197.32,37.3,89400
"Hall County, TX",05000US48191,3952,0.291,0.286959328599096,1,0.055,190.94,37.3,38400
"Hamilton County, TX",05000US48193,55624,0.3,0.14769153352623,0.966,0.047,184.54,37.3,105100
"Hansford County, TX",05000US48195,4434257,0.281,0.200109549023188,1,0.03,327.9,37.3,145600
"Hardeman County, TX",05000US48197,66431,0.285,0.154631283490686,1,0.05,17.17,37.3,110100
"Hardin County, TX",05000US48199,5966,0.321,0.117719725320641,0.948,0.056,154.54,37.3,148200
"Harris County, TX",05000US48201,5812,0.272,0.173933329688155,0.87,0.046,713.71,37.3,49200
"Harrison County, TX",05000US48203,185686,0.333,0.177374323219547,0.929,0.053,343.88,37.3,195800
"Hartley County, TX",05000US48205,4151,0.273,0.073324336482231,0.95,0.021,298.72,37.3,127600
"Haskell County, TX",05000US48207,79213,0.273,0.205676676264912,0.941,0.035,128.27,37.3,94100
"Hays County, TX",05000US48209,828334,0.238,0.16195515554159,0.902,0.034,248.63,37.3,81400
"Hemphill County, TX",05000US48211,34901,0.268,0.117933723196881,0.894,0.032,311.73,37.3,89100
"Henderson County, TX",05000US48213,23377,0.302,0.187942714370347,0.967,0.049,335.9,37.3,80800
"Hidalgo County, TX",05000US48215,54217,0.344,0.327577138635491,0.865,0.079,311.89,37.3,162600
"Hill County, TX",05000US48217,35844,0.287,0.190629428436467,0.958,0.046,210.01,37.3,96300
"Hockley County, TX",05000US48219,22802,0.307,0.156727321025369,0.923,0.042,417.63,37.3,77400
"Hood County, TX",05000US48221,36423,0.265,0.120512820512821,0.927,0.045,145.03,37.3,81800
"Hopkins County, TX",05000US48223,3481,0.305,0.194845652789578,0.926,0.042,148.82,37.3,44300
"Houston County, TX",05000US48225,89068,0.283,0.244201424211597,0.957,0.045,163.33,37.3,96400
"Howard County, TX",05000US48227,21782,0.311,0.149369855967078,0.858,0.047,577.56,37.3,72800
"Hudspeth County, TX",05000US48229,1631,0.263,0.37940288493794,0.951,0.058,59.51,37.3,153000
"Hunt County, TX",05000US48231,8866,0.27,0.188857182628062,0.874,0.047,415.48,37.3,77700
"Hutchinson County, TX",05000US48233,14678,0.311,0.164739082161362,0.926,0.045,708.51,37.3,89900
"Irion County, TX",05000US48235,35640,0.279,0.117106069895769,1,0.037,82.71,37.3,89300
"Jack County, TX",05000US48237,2221,0.269,0.171548117154812,1,0.043,235.44,37.3,112100
"Jackson County, TX",05000US48239,252993,0.322,0.129663140311804,0.934,0.038,138.07,37.3,99500
"Jasper County, TX",05000US48241,5218,0.291,0.163389242336611,0.94,0.075,338.2,37.3,65500
"Jeff Davis County, TX",05000US48243,41486,0.262,0.079814385150812,1,0.033,174.65,37.3,73300
"Jefferson County, TX",05000US48245,157544,0.332,0.200091240490502,0.867,0.07,686.92,37.3,124500
"Jim Hogg County, TX",05000US48247,19944,0.273,0.209472468232576,0.924,0.072,69.32,37.3,73200
"Jim Wells County, TX",05000US48249,14984,0.285,0.206826671875381,0.826,0.079,616.23,37.3,90000
"Johnson County, TX",05000US48251,111830,0.302,0.121157557936189,0.93,0.044,192.91,37.3,141500
"Jones County, TX",05000US48253,39010,0.274,0.166951257373486,0.99,0.055,283.45,37.3,285900
"Karnes County, TX",05000US48255,558,0.292,0.240438948489067,0.938,0.043,163.58,37.3,
"Kaufman County, TX",05000US48257,667,0.272,0.137485716358624,0.936,0.041,225.89,37.3,72900
"Kendall County, TX",05000US48259,50505,0.273,0.06137502922002,0.972,0.033,109.56,37.3,162600
"Kenedy County, TX",05000US48261,4453,0.264,0.227598566308244,,0.028,925.93,37.3,114900
"Kent County, TX",05000US48263,274,0.264,0.116693679092382,1,0.026,319.87,37.4,72200
"Kerr County, TX",05000US48265,3578,0.267,0.167024957516942,0.91,0.037,178.2,37.4,72700
"Kimble County, TX",05000US48267,31877,0.284,0.189509692132269,1,0.037,152.62,37.4,86600
"King County, TX",05000US48269,3807,0.275,0.032846715328467,0.923,0.032,0,37.4,43300
"Kinney County, TX",05000US48271,49626,0.267,0.204758922980589,0.922,0.066,17.16,37.4,86300
"Kleberg County, TX",05000US48273,13561,0.28,0.237943843914193,0.843,0.06,520.83,37.4,65700
"Knox County, TX",05000US48275,20357,0.266,0.146528157463095,0.974,0.038,87.39,37.4,138700
"Lamar County, TX",05000US48277,7319,0.327,0.198553515817079,0.926,0.048,373.39,37.4,63500
"Lamb County, TX",05000US48279,19654,0.31,0.207619477006312,0.969,0.09,281.99,37.4,131000
"Lampasas County, TX",05000US48281,16754,0.282,0.136886102403344,0.973,0.044,155.01,37.4,127000
"La Salle County, TX",05000US48283,16923,0.266,0.132090253838922,0.927,0.041,114.32,37.4,99600
"Lavaca County, TX",05000US48285,78598,0.32,0.1039333159677,0.978,0.038,157.44,37.4,89100
"Lee County, TX",05000US48287,23469,0.281,0.147815384615385,0.919,0.036,262.23,37.4,83200
"Leon County, TX",05000US48289,3507,0.295,0.160280818657782,0.963,0.053,90.46,37.4,95300
"Liberty County, TX",05000US48291,11976,0.276,0.173476782429344,0.908,0.069,433.21,37.4,84900
"Limestone County, TX",05000US48293,19624,0.339,0.221934793274163,0.939,0.051,316.1,37.4,169200
"Lipscomb County, TX",05000US48295,76,0.272,0.103617945007236,1,0.039,104.72,37.4,
"Live Oak County, TX",05000US48297,294682,0.276,0.159215989186058,0.935,0.041,299.39,37.4,117100
"Llano County, TX",05000US48299,5723,0.27,0.137810098509464,0.966,0.043,103.17,37.4,70600
"Loving County, TX",05000US48301,8242,0.29,0.164383561643836,,0.051,1520.91,37.4,75800
"Lubbock County, TX",05000US48303,243394,0.277,0.194683158263429,0.896,0.034,729.35,37.4,118200
"Lynn County, TX",05000US48305,671,0.284,0.198172874209417,0.954,0.04,137.4,37.4,78100
"McCulloch County, TX",05000US48307,13843,0.285,0.184187662901825,0.97,0.048,95.21,37.4,103900
"McLennan County, TX",05000US48309,10191,0.286,0.19945991445797,0.899,0.041,394.79,37.4,89600
"McMullen County, TX",05000US48311,5451,0.322,0.087928464977645,1,0.021,450.86,37.4,108900
"Madison County, TX",05000US48313,4064,0.288,0.16513276208611,0.947,0.043,218.97,37.4,136600
"Marion County, TX",05000US48315,36719,0.313,0.216359631557869,0.986,0.065,647.29,37.4,98700
"Martin County, TX",05000US48317,56830,0.271,0.106094388703084,0.986,0.035,160.26,37.4,93100
"Mason County, TX",05000US48319,47920,0.262,0.149394014345783,1,0.038,48.99,37.4,126000
"Matagorda County, TX",05000US48321,2163,0.319,0.217063021852352,0.929,0.068,323.94,37.4,56300
"Maverick County, TX",05000US48323,155817,0.294,0.24685187820148,0.861,0.107,216.77,37.4,175700
"Medina County, TX",05000US48325,24372,0.322,0.139540002200946,0.952,0.044,143.31,37.4,82400
"Menard County, TX",05000US48327,4871,0.273,0.134157944814462,1,0.052,224.25,37.4,123100
"Midland County, TX",05000US48329,8995,0.309,0.078940528176336,0.848,0.035,310.97,37.4,60800
"Milam County, TX",05000US48331,19384,0.297,0.154612839733657,0.962,0.053,209.93,37.4,93000
"Mills County, TX",05000US48333,518849,0.261,0.144933732364258,0.702,0.036,61.39,37.4,190000
"Mitchell County, TX",05000US48335,22186,0.266,0.102107728337237,0.933,0.057,327.64,37.4,98200
"Montague County, TX",05000US48337,12653,0.259,0.160843563109852,0.948,0.043,155.85,37.4,77000
"Montgomery County, TX",05000US48339,1022,0.245,0.110383906848761,0.924,0.043,171.15,37.4,55200
"Moore County, TX",05000US48341,65556,0.299,0.178203374373005,0.956,0.032,287.69,37.4,114300
"Morris County, TX",05000US48343,48177,0.3,0.185606667735214,0.955,0.089,376.85,37.4,83800
"Motley County, TX",05000US48345,14138,0.268,0.155053974484789,1,0.037,27.36,37.4,72300
"Nacogdoches County, TX",05000US48347,15017,0.322,0.243582059734292,0.892,0.047,286.13,37.4,65400
"Navarro County, TX",05000US48349,355667,0.284,0.199171001987903,0.935,0.043,357.55,37.4,116600
"Newton County, TX",05000US48351,10577,0.28,0.162483015089752,0.972,0.075,60.42,37.4,91800
"Nolan County, TX",05000US48353,2069,0.29,0.176019709827539,0.929,0.041,714.24,37.4,81100
"Nueces County, TX",05000US48355,83751,0.336,0.169659647158463,0.863,0.049,617.72,37.4,101500
"Ochiltree County, TX",05000US48357,27922,0.287,0.125725154541132,0.927,0.043,195.72,37.4,87000
"Oldham County, TX",05000US48359,23771,0.293,0.132389162561576,0.973,0.03,95.15,37.4,92900
"Orange County, TX",05000US48361,123601,0.295,0.15232909860859,0.912,0.065,333.62,37.4,170100
"Palo Pinto County, TX",05000US48363,9921,0.294,0.178997960967084,0.93,0.053,205.99,37.4,83600
"Panola County, TX",05000US48365,15826,0.307,0.145614716932245,0.884,0.052,312.33,37.4,69800
"Parker County, TX",05000US48367,46583,0.29,0.093971206502077,0.967,0.042,108.38,37.4,84600
"Parmer County, TX",05000US48369,121883,0.294,0.167863002461034,0.96,0.025,91.4,37.4,88700
"Pecos County, TX",05000US48371,7144,0.286,0.097308337588446,0.596,0.052,347.27,37.4,61600
"Polk County, TX",05000US48373,11087,0.294,0.182394849582239,0.945,0.061,282.95,37.4,95500
"Potter County, TX",05000US48375,128603,0.31,0.219265256376774,0.846,0.034,596.92,37.4,151800
"Presidio County, TX",05000US48377,3625,0.261,0.244992295839753,0.907,0.108,58,37.4,85000
"Rains County, TX",05000US48379,3348,0.297,0.106785519374204,0.939,0.046,164.69,37.4,110600
"Randall County, TX",05000US48381,12455,0.266,0.10514992497797,0.967,0.029,515.9,37.4,62700
"Reagan County, TX",05000US48383,14438,0.277,0.175487465181058,0.929,0.046,9.37,37.4,44400
"Real County, TX",05000US48385,7315,0.276,0.184081130915796,0.69,0.052,29.24,37.4,77100
"Red River County, TX",05000US48387,939,0.307,0.165411071077629,0.969,0.064,278.53,37.4,119500
"Reeves County, TX",05000US48389,16537,0.283,0.147168502298153,0.916,0.048,236.12,37.4,99900
"Refugio County, TX",05000US48391,88010,0.284,0.157687991021324,0.957,0.053,213.59,37.4,206700
"Roberts County, TX",05000US48393,10411,0.266,0.018104366347178,1,0.042,282.26,37.4,75600
"Robertson County, TX",05000US48395,53197,0.298,0.150633764007103,0.965,0.048,416.58,37.4,107800
"Rockwall County, TX",05000US48397,10367,0.253,0.06167815011407,0.96,0.038,92.62,37.4,80700
"Runnels County, TX",05000US48399,8556,0.268,0.177856649906339,0.97,0.037,155.61,37.4,80200
"Rusk County, TX",05000US48401,27172,0.308,0.164598396486358,0.957,0.047,357.68,37.4,88000
"Sabine County, TX",05000US48403,66706,0.278,0.232252410166521,0.936,0.094,264.88,37.4,97800
"San Augustine County, TX",05000US48405,5881,0.323,0.266241578440808,0.914,0.092,243.7,37.5,80500
"San Jacinto County, TX",05000US48407,3171,0.281,0.171879643387816,0.896,0.057,246.86,37.5,72300
"San Patricio County, TX",05000US48409,17314,0.33,0.142586185967468,0.914,0.065,331.76,37.5,89400
"San Saba County, TX",05000US48411,3323,0.274,0.179883945841393,1,0.036,176.59,37.5,76400
"Schleicher County, TX",05000US48413,25705,0.275,0.131504257332072,0.944,0.047,10.29,37.5,74900
"Scurry County, TX",05000US48415,3069,0.262,0.081082818930041,0.905,0.041,460.13,37.5,82900
"Shackelford County, TX",05000US48417,219745,0.283,0.18465736810188,1,0.028,108.5,37.5,137600
"Shelby County, TX",05000US48419,8673,0.312,0.228463237614389,0.929,0.053,342.45,37.5,158900
"Sherman County, TX",05000US48421,63008,0.275,0.136123928806856,0.925,0.029,85.85,37.5,66600
"Smith County, TX",05000US48423,9787,0.296,0.169774434690325,0.934,0.045,337.6,37.5,77500
"Somervell County, TX",05000US48425,1233,0.276,0.176240208877285,0.895,0.05,80.77,37.5,95100
"Starr County, TX",05000US48427,1233,0.296,0.376420910667266,0.917,0.136,281.39,37.5,53900
"Stephens County, TX",05000US48429,3936,0.27,0.220251778872468,0.946,0.042,155.02,37.5,92100
"Sterling County, TX",05000US48431,7639,0.274,0.155274261603376,1,0.035,192.41,37.5,71900
"Stonewall County, TX",05000US48433,1947529,0.27,0.188566552901024,0.9,0.044,182.03,37.5,148100
"Sutton County, TX",05000US48435,135234,0.266,0.091959928076034,0.985,0.06,174.72,37.5,107600
"Swisher County, TX",05000US48437,778,0.277,0.234410755148741,0.935,0.048,270.83,37.5,64600
"Tarrant County, TX",05000US48439,12724,0.291,0.14356131167331,0.89,0.042,411.11,37.5,65900
"Taylor County, TX",05000US48441,1520,0.308,0.175418354151018,0.85,0.037,390.88,37.5,64100
"Terrell County, TX",05000US48443,32592,0.268,0.249357326478149,1,0.049,109.01,37.5,97200
"Terry County, TX",05000US48445,116264,0.292,0.136693757565278,0.947,0.047,294.47,37.5,116500
"Throckmorton County, TX",05000US48447,1148176,0.268,0.133378016085791,1,0.033,62.03,37.5,253600
"Titus County, TX",05000US48449,14360,0.309,0.2076843846562,0.978,0.058,252.96,37.5,78000
"Tom Green County, TX",05000US48451,21371,0.276,0.138318112633181,0.904,0.041,280.55,37.5,81800
"Travis County, TX",05000US48453,40295,0.203,0.152144865134154,0.897,0.033,345.75,37.5,96500
"Trinity County, TX",05000US48455,3475,0.274,0.155188181498417,0.902,0.06,201.87,37.5,61300
"Tyler County, TX",05000US48457,27055,0.31,0.157029263807,0.932,0.071,252.36,37.5,78200
"Upshur County, TX",05000US48459,48862,0.296,0.135373051505827,0.955,0.053,303.58,37.5,93900
"Upton County, TX",05000US48461,53070,0.269,0.203633167301494,0.967,0.039,19.86,37.5,105900
"Uvalde County, TX",05000US48463,90989,0.3,0.207256235827664,0.838,0.051,384.53,37.5,124100
"Val Verde County, TX",05000US48465,69926,0.3,0.208505121774982,0.927,0.061,145.73,37.5,123600
"Van Zandt County, TX",05000US48467,47049,0.302,0.157689364957919,0.911,0.045,185.79,37.5,153800
"Victoria County, TX",05000US48469,11396,0.343,0.147127515728542,0.835,0.041,507.69,37.5,82000
"Walker County, TX",05000US48471,34544,0.297,0.240391891353698,0.793,0.051,383.41,37.5,156000
"Waller County, TX",05000US48473,266006,0.336,0.190396719435438,0.942,0.048,273.01,37.5,110500
"Ward County, TX",05000US48475,41377,0.285,0.166488888888889,0.933,0.043,485.28,37.5,107000
"Washington County, TX",05000US48477,5642,0.296,0.143647946561108,0.915,0.048,261.77,37.5,86300
"Webb County, TX",05000US48479,132148,0.313,0.320927376134331,0.9,0.047,421.97,37.5,91700
"Wharton County, TX",05000US48481,13061,0.319,0.177130814095966,0.95,0.044,412.46,37.5,71000
"Wheeler County, TX",05000US48483,21944,0.278,0.17200217037439,0.963,0.039,122.39,37.5,49400
"Wichita County, TX",05000US48485,490619,0.311,0.185115302193346,0.951,0.043,392.08,37.5,209400
"Wilbarger County, TX",05000US48487,46444,0.28,0.163774829237654,0.902,0.049,297.69,37.5,162300
"Willacy County, TX",05000US48489,7723,0.276,0.371653305097565,0.864,0.131,788.93,37.5,49700
"Williamson County, TX",05000US48491,62089,0.311,0.072200418224708,0.948,0.035,146.55,37.5,132700
"Wilson County, TX",05000US48493,43198,0.314,0.10531286376315,0.96,0.038,122.24,37.5,113800
"Winkler County, TX",05000US48495,8316,0.277,0.172960923157619,1,0.057,319.55,37.5,81000
"Wise County, TX",05000US48497,18275,0.309,0.124774227447374,0.97,0.046,152.41,37.5,86300
"Wood County, TX",05000US48499,14335,0.301,0.133010940604726,0.966,0.053,150.38,37.5,60100
"Yoakum County, TX",05000US48501,12107,0.267,0.11976911976912,0.984,0.038,142.03,37.5,39800
"Young County, TX",05000US48503,6437,0.271,0.153397086622929,0.963,0.043,162.06,37.5,146900
"Zapata County, TX",05000US48505,51528,0.263,0.34105751000632,0.87,0.076,301.17,37.5,169200
"Zavala County, TX",05000US48507,118824,0.274,0.358239163433969,0.826,0.111,260.95,37.5,197700
"Beaver County, UT",05000US49001,20733,0.257,0.116952620809067,0.825,0.037,118.02,37.5,126800
"Box Elder County, UT",05000US49003,751,0.335,0.102812157292809,0.88,0.036,177.18,37.5,206700
"Cache County, UT",05000US49005,329292,0.218,0.150132263697505,0.9,0.03,56.05,37.5,234300
"Carbon County, UT",05000US49007,20078,0.266,0.155043370508055,0.967,0.056,227.92,37.5,174900
"Daggett County, UT",05000US49009,10570,0.261,0.047694753577107,,0.046,29.19,37.5,135100
"Davis County, UT",05000US49011,5020,0.25,0.071762327374008,0.918,0.033,105.57,37.5,159100
"Duchesne County, UT",05000US49013,9428,0.276,0.12097347830505,0.85,0.073,376.19,37.5,223900
"Emery County, UT",05000US49015,47751,0.258,0.119878025538403,0.925,0.06,112.78,37.5,172100
"Garfield County, UT",05000US49017,10507,0.325,0.135016694490818,0.775,0.087,,37.5,169900
"Grand County, UT",05000US49019,7216,0.223,0.170297670405522,0.875,0.06,240.72,37.5,187300
"Iron County, UT",05000US49021,12604,0.233,0.214713630183549,0.884,0.044,289.47,37.6,142700
"Juab County, UT",05000US49023,10645,0.28,0.142207603753507,0.944,0.039,67.07,37.6,283400
"Kane County, UT",05000US49025,1859,0.261,0.090029448885149,0.975,0.044,255.06,37.6,136300
"Millard County, UT",05000US49027,2284,0.313,0.103345903875471,0.87,0.035,230.24,37.6,169800
"Morgan County, UT",05000US49029,1092518,0.22,0.040862442331231,0.925,0.031,30.3,37.6,243700
"Piute County, UT",05000US49031,15540,0.261,0.166849615806806,,0.064,109.99,37.6,137600
"Rich County, UT",05000US49033,28551,0.264,0.157871591908531,,0.036,144.47,37.6,164700
"Salt Lake County, UT",05000US49035,20913,0.254,0.113662742189673,0.788,0.033,349.82,37.6,149200
"San Juan County, UT",05000US49037,39009,0.267,0.275695683786106,0.84,0.078,146.02,37.6,515500
"Sanpete County, UT",05000US49039,61986,0.254,0.167327082270783,0.861,0.041,78.51,37.6,182300
"Sevier County, UT",05000US49041,36308,0.299,0.145066848833805,0.81,0.044,131.56,37.6,190900
"Summit County, UT",05000US49043,564177,0.144,0.07940881118521,0.934,0.033,159.49,37.6,239300
"Tooele County, UT",05000US49045,27895,0.317,0.072188809023194,0.92,0.041,218.78,37.6,336100
"Uintah County, UT",05000US49047,151959,0.276,0.095094508194433,0.799,0.066,197.92,37.6,221700
"Utah County, UT",05000US49049,2716,0.244,0.125470156321864,0.882,0.032,74.45,37.6,195900
"Wasatch County, UT",05000US49051,241328,0.23,0.088435620607202,0.92,0.034,89.74,37.6,171200
"Washington County, UT",05000US49053,36926,0.237,0.147796497080901,0.889,0.04,151.5,37.6,236400
"Wayne County, UT",05000US49055,36503,0.228,0.13677130044843,,0.089,90.6,37.6,207300
"Weber County, UT",05000US49057,30859,0.284,0.123516417057949,0.798,0.04,233.94,37.6,164200
"Addison County, VT",05000US50001,160510,0.23,0.086608634485184,0.917,0.037,90.7,37.6,275000
"Bennington County, VT",05000US50003,6173,0.241,0.133804825186791,0.832,0.043,133.53,37.6,123800
"Caledonia County, VT",05000US50005,48625,0.283,0.123874176636645,0.881,0.048,142.39,37.6,206500
"Chittenden County, VT",05000US50007,6945,0.198,0.114947482892154,0.897,0.027,118.3,37.6,259600
"Essex County, VT",05000US50009,25136,0.298,0.148196295092623,,0.068,16.01,37.6,220300
"Franklin County, VT",05000US50011,28897,0.275,0.086166057180851,0.885,0.037,162.2,37.6,191700
"Grand Isle County, VT",05000US50013,27076,0.268,0.074837779379957,,0.041,47.81,37.6,156800
"Lamoille County, VT",05000US50015,60133,0.252,0.128249001874032,0.91,0.047,56,37.6,179200
"Orange County, VT",05000US50017,58963,0.266,0.122892588272718,0.858,0.035,43.77,37.6,213200
"Orleans County, VT",05000US50019,43609,0.285,0.1463554400978,0.88,0.058,127.78,37.6,209500
"Rutland County, VT",05000US50021,55894,0.295,0.12289056838182,0.882,0.044,175.72,37.6,215800
"Washington County, VT",05000US50023,33060,0.23,0.114421279147705,0.89,0.036,94.79,37.6,151900
"Windham County, VT",05000US50025,104287,0.234,0.140348375751527,0.809,0.037,194.28,37.6,317300
"Windsor County, VT",05000US50027,15919,0.24,0.09951119865762,0.853,0.033,104.89,37.6,111500
"Accomack County, VA",05000US51001,12793,0.347,0.194580827298392,0.85,0.054,180.41,37.6,171500
"Albemarle County, VA",05000US51003,31999,0.226,0.096850116124751,,0.039,112.86,37.6,149400
"Alleghany County, VA",05000US51005,15314,0.33,0.182945636807608,0.82,0.051,123,37.6,149600
"Amelia County, VA",05000US51007,226092,0.29,0.115554503864963,0.875,0.044,114.29,37.6,623300
"Amherst County, VA",05000US51009,74330,0.294,0.140969022017409,0.83,0.048,95.56,37.6,199700
"Appomattox County, VA",05000US51011,4558,0.293,0.173087036550092,0.925,0.049,63.42,37.6,146400
"Arlington County, VA",05000US51013,76933,0.161,0.08746282561181,0.85,0.028,146.47,37.6,196900
"Augusta County, VA",05000US51015,6612,0.34,0.09244361645073,0.88,0.041,132.25,37.6,102200
"Bath County, VA",05000US51017,33192,0.287,0.083744948361024,,0.041,28.69,37.6,209700
"Bedford County, VA",05000US51019,16573,0.331,0.092031689910299,0.85,0.044,73.62,37.6,109100
"Bland County, VA",05000US51021,23158,0.309,0.096892458100559,0.925,0.058,68.84,37.6,70500
"Botetourt County, VA",05000US51023,17030,0.256,0.083143126692839,0.92,0.042,78.4,37.6,123800
"Brunswick County, VA",05000US51025,55061,0.359,0.219027309623719,0.775,0.068,95.74,37.6,152600
"Buchanan County, VA",05000US51027,29640,0.318,0.239434073136555,0.86,0.108,176.96,37.6,189000
"Buckingham County, VA",05000US51029,29733,0.335,0.175877046441697,0.875,0.058,162.37,37.6,109400
"Campbell County, VA",05000US51031,7086,0.315,0.124908142269253,0.85,0.048,144.26,37.6,163400
"Caroline County, VA",05000US51033,12232,0.296,0.130828215285097,0.8,0.051,126.66,37.6,99900
"Carroll County, VA",05000US51035,331839,0.291,0.156939260264676,0.86,0.053,106.63,37.6,218700
"Charles City County, VA",05000US51036,14307,0.352,0.146258503401361,,0.052,125.23,37.6,333000
"Charlotte County, VA",05000US51037,5195,0.335,0.246994444905066,0.825,0.057,166.36,37.6,153700
"Chesterfield County, VA",05000US51041,48952,0.26,0.073855225651754,0.88,0.043,127.58,37.6,255000
"Clarke County, VA",05000US51043,9769,0.268,0.112849320913034,0.925,0.04,66.98,37.6,139900
"Craig County, VA",05000US51045,15304,0.278,0.128814213982233,,0.055,102.53,37.6,72700
"Culpeper County, VA",05000US51047,28155,0.318,0.091547211298575,0.88,0.043,148.61,37.6,153800
"Cumberland County, VA",05000US51049,11130,0.321,0.22759190417183,0.875,0.053,161.7,37.6,166200
"Dickenson County, VA",05000US51051,1132887,0.351,0.215407427377502,0.775,0.101,136.27,37.6,516800
